Texto;Sentiment;id
b'RT @jlpenailillo: Horrible el servicio al cliente de @LATAM_CHI esto me respondieron el jueves pasado ';-1;225
"b'RT @condevonblatt: @LATAM_CHI A la ida la comida fue gratis y a la vuelta me la cobraron, solo efectivo y sin tarjeta (altamente ilegal) ""p\xe2\x80\xa6'";-1;226
b'RT @EArayaLabrin: @LATAM_CHI @blasgaete Eso Bien burdo como respondieron. Al final te debes conformar con lo que ellos dan... verguenza;-1;227
b'Horrible el servicio al cliente de @LATAM_CHI esto me respondieron el jueves pasado ';-1;228
b'@LATAM_CHI hice un reclamo por que rompieron mi equipaje y jamas me llamaron de vuelta!!! Pesimo servicio latam!!!!!';-1;229
b'RT @kittyzeddy: @gabogato @LATAM_CHI #pesimo servicio igual que @turbus';-1;230
b'@quincheros @MarianGCU @LATAM_CHI @LATAM_CHI suerte con eso, el servicio de LAN es una porqueria ya... perdon;-1;231
b'A alguien mas le parece una mierda el servicio de LATAM luego de pretender volverse low cost? ';-1;232
b'@LATAM_CO @LATAM_CHI increible que su servicio sea tan mediocre 4 celulares robados en su aerolinea mas de un mes y aun no recibo respuesta';-1;233
b'RT @Nicolas33688805: #latam que te ha pasado ?? Un servicio pobre pobre , vuelos cancelados, falta de informacion, un desastre!!!';-1;234
b'@gabogato @LATAM_CHI #pesimo servicio igual que @turbus';-1;235
b'@LATAM_CHI @blasgaete Eso  Bien burdo como respondieron. Al final te debes conformar con lo que ellos dan... vere;-1;236
b'RT @gisseflito: @learbat @LatamIndignados @LATAM_CHI No querian Low Cost?? Asi funciona cobrando caro x los extras, bajando la calidad del\xe2\x80\xa6';-1;237
b'RT @caricaturizador: @LATAM_CHI Esperate no mas. Sus empleados son cabrones les gusta webear a la gente. Tomalo o dejalo. Van a la baja con;-1;238
b'Latam airlines, una linea aerea que en sus vuelos no te obsequia ni agua,todo lo cobra bajo esta modalidad mercado;-1;239
b'RT @juanmaesposito: @LATAMAirlines @LATAMAirlines son unos mentirosos ! Me dijeron hoy me entregaban el equipaje y son las 9:30pm NO LLEGAR\xe2\x80\xa6';-1;240
b'@LATAMAirlines @LATAMAirlines son unos mentirosos ! Me dijeron hoy me entregaban el equipaje y son las 9:30pm NO LL\xe2\x80\xa6 ';-1;241
"b'RT @alejopb: El ""jefe"" de tripulacion de @LATAMAirlines decide q no es necesario darnos un snack. Nos retiene a la fuerza en el avion. ";-1;242
b'RT @juanmaesposito: @LATAMAirlines te cobra 300 dolares cambio de decada te pierden la valija, mienten no saben NO COMPRAR EN LATAM;-1;243
b'@LATAMAirlines te cobra 300 dolares cambio de deada te pierden la valija, mienten no saben  NO COMPRAR EN LATAM o COMPRAS PROBLEMAS';-1;244
b'@carancruz @LATAMAirlines Que ratas que son los de @LATAMAirlines';-1;245
b'@LATAMAirlines no entiende! No entregan soluciones y nos obligan a perder los pasajes q no usamos x causa de\xe2\x80\xa6 ';-1;246
b'RT @juanmaesposito: @LATAMAirlines Hace mas de 24 hs que espero mi equipaje deben devolverme USD 450(300 penalidad, 150 viaje en vano aerop;-1;247
b'@LATAMAirlines Hace mas de 24 hs que espero mi equipaje deben devolverme USD 450(300 penalidad, 150 viaje en vano;-1;248
b'@LATAMAirlines es un ASCO De servicio. No esta preparado para un contingente no hay manual de emergencia nadie sabe q hacer #nuncamasenlatam';-1;249
b'@juanmaesposito Hola, con respecto a tu caso: 7039326. Estamos trabajando en ello con el fin de brindarte una pronta respuesta. Saludos.';-1;250
b'RT @juanmaesposito: @LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija.;-1;251
b'Vuelo gye-uio xl1368 de @LATAMAirlines no pudo aterrizar. Regresa a origen y ni un vaso de agua. Q saco de servicio @DNDConsumidor';-1;252
b'@LATAMAirlines Como confiar de nuevo en @Latam si entregan las maletas ai;-1;253
b'RT @juanmaesposito: @LATAMAirlines te cobra 300 dolares para cambio de decada pero cuando tienen errores no te compensan NO COMPRAR EN LATAM o\xe2\x80\xa6';-1;254
b'@LATAMAirlines te cobra 300 dolares para cambio de decada pero cuando tienen errores no te compensan NO COMPRAR EN LATAM o COMPRAS UN PROBLEMA';-1;255
b'Placer enorme la atencion del personal de @LATAMAirlines en Orlando y el call center Durante esta situacion. Chapeau señores!!!';1;256
b'@LATAMAirlines no solo te maltratan como cliente te cancela el vuelvo y te pierden la Valija. !!! NO VIAJEN CON LATAM !!';-1;257
b'RT @juanmaesposito: @LATAMAirlines NUNCA COMPREN VUELOS En Latam ! Te pierden la valija no la encuentran ! Te hacen ir a aeropuerto y perde\xe2\x80\xa6';-1;258
b'@LATAMAirlines NUNCA COMPREN VUELOS En Latam ! Te pierden la valija no la encuentran ! Te hacen ir a aeropuerto y perdes plata y tiempo !!!';-1;259
b'RT @juanmaesposito: @LATAMAirlines Latam debe devolverme los USD150 del traslado innecesario al aeropuerto sabiendo que el equipaje no esta\xe2\x80\xa6';-1;260
b'RT @juanmaesposito: @LATAMAirlines no solo te maltratan con cliente te cancela el vuelvo y te pierden la Valija.;-1;261
b'@LATAMAirlines Latam debe devolverme los USD150 del traslado innecesario al aeropuerto sabiendo que el equipaje no\xe2\x80\xa6 ';-1;262
b'@LATAMAirlines no solo te maltratan con cliente te cancela el vuelvo y te pierden la Valija. ;-1;263
@LATAMAirlines porque me cambian el asiento que seleccione en mi chequeo;-1;264
Llego una maleta mia en el vuelo 503 @LATAM_CHI @LATAMAirlines @LATAMAirlinesUS y la recibi sin la mitad del contenido, revisen antes;-1;265
Los de @LATAMAirlines para responder si tienen WIFI t piden datos estupidos.;-1;266
Asi quedo la guitarra que me destrozaron en @LATAMAirlines y hoy me dicen que no hay lugar a reclamos? Vuelo 503 Mia-Scl y 404 Scl- Mvd 1/9;-1;267
Media hora de cola en el counter de @LATAMAirlines @LATAM_PER;-1;268
@LATAMAirlines Ahi LAN corrigio su sistema. Pero estuve horas tratando con el call center de LAN.. Es imposible obtener algo util alli;-1;269
@LATAMAirlines Hola que tal tenia mal los pasajes en la pagina de LATAM. Como siempre la pesima atencion del call center no nos ayudo nada..;-1;270
En que cuenta le puedo depositar 10 dolares a LATAM para que me llamen?. 18 DIAS SIN CONTACTARME!!;-1;271
Tengo 6 respuestas iguales a esta. Es vergonzoso;-1;272
@LATAMAirlines LO PEOR, pierden maletas, haciendo perder las conexiones a mi regreso a casa, no tenemos hotel ni regreso hasta el martes.;-1;273
@LATAMAirlines Perdieron mi maleta de LMA-CANCUN, mi conex de CANCUN-MIA MIA-ATL sin estadia ni regreso a casa. PEOR AEROLINEA, HORRIBLE;-1;274
@LATAMAirlines Supervisora en el aeropuerto nos insulto y se fue sin ayudar con las conexiones y la estadia. Estamos sin regreso ni hotel;-1;275
@LATAMAirlines PEOR servicio alcliente,no tenemos hotel,ni regreso a casa hasta elmartes.La ineptitud del servicio al cliente SInaceptable.;-1;276
@LATAMAirlines Peor experiencia. Perdieron mi maleta al llegar a MXCO, perdi mi coneccion de mexico a MIA, y de MIA-ATL. sin recompenza;-1;277
@LATAMAirlines solicite ayuda humanitaria urgente a la aerolinea, van dos dias y no tengo respuesta alguna. Sigo llamando insistiendo;-1;278
@LATAMAirlines DE VERAS,LES PARECE UNA BUENA ACCION DE MARKETING ? A MUCHOS NOS PARECE UNA CAGADA !!!!!!;-1;279
@LATAMAirlines ¿por que sus aviones siempre tienen temperaturas heladas? Es muy incomodo;-1;280
Amigos de @ClaroPeru ya parecen @LATAMAirlines cada dia su servicio esta peor :/;-1;281
Y ademas, quien no ha sufrido de que @LATAMAirlines le haga mierda el equipaje? Empatia con los huasos;-1;282
Latam se fue a la B hace rato!;-1;283
Y no tienen ni hoja de reclamacion en los counters de un AEROPUERTO INTERNACIONAL. Son de lo mejor @LATAM_CHI @LATAMAirlines;-1;284
Recomendacion, nunca viajen con @LATAMAirlines @LATAM_CHI te cambian el vuelo a uno 7 horas mas tarde y no avisan y se lavan las manos.;-1;285
Te presento a @LATAMAirlines el PEOR Servicio que jamas he tenido, perdimos vuelos por su retraso y no nos resolvieron, pagamos nosotros...;-1;286
@LATAMAirlines @LATAM_PER es dueño del aeropuerto de Talara. Me parece que eso es #Corrupcion;-1;287
solo una respuesta, no una solucion.. 8 DIAS para indicar lo mismo que informe a los 5 minutos de la compra. @LATAMAirlines son un chiste;-1;288
para que recien la proxima semana alguien me llame y me diga, estoy para atender su reclamo?.. UNA SEMANA DESPUES??;-1;289
para que formalizar, esta mi reclamo de forma interna, luego via email, luego mas antecedentes via email, para que mas? cero credibilidad;-1;290
En Peru la empresa @LATAM_PER @LATAMAirlines son estafadores. Se pasaron conmigo, se qdaron con mis 2 pasajes y nunca me devolvieron un sol.;-1;291
@LATAMAirlines @LATAM_PER son estafadores, pronto abrire mi caso en @IndecopiOficial no voy a permitir q se qden con mi plata y mis pasajes!;-1;292
Somos dos!!! Son una desgracia y te tratan como pendejo;-1;293
@LATAMAirlines el contact center de latam es lo peor que te puede pasar PROMETO PUBLICAMENTE NO VOLAR MAS x Latam;-1;294
@LATAMAirlines GASTO FORTUNAS EN LATAM y cada vez que necesito el contact center me arrepiento NO VIAJAR MAS EN LATAM;-1;295
@LATAMAirlines codigo de reserva VYEDFT perdi casi 2 hs en el telefono y cuando creia resuelto el cambio no me tomaba la tarj;-1;296
Señores hace 2 horas les mande la informacion y ustedes no responden el DM. Que hago? @IndecopiOficial;-1;297
Srs ya les envie. Son 13 horas para un vuelo de 1 hora de Cusco a Lima. Que abuso;-1;298
Anda a la oficina de INDECOPI en el aeropuerto. Con 13 horas de espera, te deben haber dado alimentacion y $. Si empezo en la noche, hotel!;-1;299
La idea de comunicarme internamente con ustedes es para dar Solucion a mi tema NO para que me den la misma respuesta que el call center;-1;300
Por pelucon le ocurre eso Mashi. Haga como nosotros que viajamos en bus de flota. En esa aerolinea no dan ni un sanduche.;-1;301
@LATAMAirlines @LATAM_CHI De mal en peor! rompen mi maleta, la dejan inutilizada y al hacer el reclamo me indican q el daño NO se compensa;-1;302
la calidad del servicio q tenia LAN murio con LATAM, el respeto a sus socios y clientes se perdio. Una Verguenza!!!;-1;303
@LATAMAirlines que esta pasando en su servicio? Vuelo desde Guayaquil a Quito 8am Cancelado, me ponen en el vuelo de las 9:10 y aun no sale;-1;304
YA no es solo @Tame_EP quien demora vuelos es una crisis en general @LATAMAirlines @Avianca_ec y nadie regula @DGAC_Ecuador;-1;305
@SERNAC como lo hago para que @LATAMAirlines me pague compensacion ,aburrido de enviar correos y llamar callcenter y aun nada;-1;306
@LATAMAirlines aun espero respuesta por pago de compensaciones,callcenter no me da respuesta y correos tampoco,chato de la mala atencion;-1;307
Por que @LATAM_PER me perjudica? Por que no emite el travel voucher que me debe? Me ayuda @ASPECPERU? Asi juega @LATAMAirlines @LATAM_NEWS?;-1;308
Caso #6628162 abierto desde el 31 de julio por Triple cargo aun sin solucion @LATAM_URU @LATAMAirlines;-1;309
Mentiras y mas mentiras @LATAMAirlines prometieron ticket por igual suma (890 dlres) y no cumplen.;-1;310
@LATAM_CHI @LATAMAirlines URGENTE necesito solucion! Ni en sucursal ni en Call center ayudan, y todos dan versiones distintas!;-1;311
@LATAMAirlines // Una vez mas Latam no me entrega mi factura de compra. Sernac de nuevo? No es mas simple dar un buen servicio?;-1;312
Seguimos esperando???????. Cuantos dias mas????. Ya perdi la cuenta!!!;-1;313
Bienvenida al club, te quejas, pones reclamos pero @LATAMAirlines siempre te sacara excusas y tienes las de perder.;-1;314
Uno mas de los tantos abusos de @LATAMAirlines @LatamIndignados 25 minutos pardos a la entrada del avion vuelo JJ8074 Rio-SCL vergüenza;-1;315
Estafa de Latam! Tengo la promesa de reconocimiento de tarifa por 890 dolares en correos @LATAMAirlines @LATAM_CHI;-1;316
Contacte @LATAMAirlines xq sigo sin respuesta. Me piden info como si empezaramos de ceros. INCREIBLE. Mas de un mes! Le apuestan al hartazgo;-1;317
@LATAMAirlines Estoy muy decepcionado. Hice un vuelo UYU-TLV con Iberia, compañia de la @traveloneworld y Ud. no quieren validar millas!;-1;318
Cobran comida, equipaje, tiquetes en cambio con precio exhorbitante, dejan sin silla dentro del aviòn por sobre-venta..que mas?;-1;319
Llevo 20 dias escuchando la.misma respuesta. Notifico que estoy presentando queja fisica en Profeco CDMX.;-1;320
Me cargaron triple un boleto de 42mil y no tienen idea de mi caso. Les ha de pasar todos los dias. Supongo.;-1;321
Ayuda @Profeco @LATAMAirlines realizo triple cargos a mis tarjetas el 31 de Julio y no han efectuado el reembolso correspondiente.;-1;322
Ahora es negocio de @LATAMAirlines decir que no se puede cambiar tiquete y que se debe comprar uno nuevo para cambios #CorrupcionEnLatam;-1;323
Dios bendito!! @LATAMAirlines tiene viejas con voz paisa muy sexy pero son una brutas!! No conocen los procedimientos, que mal servicio.;-1;324
@LATAMAirlines con juegos una vez mas. Dijeron que despegabamos a la 1 y ni un solo pasajero a embarcado. Ya pasamos una noche en Miami;-1;325
@LATAMAirlines todos los aviones retrasados, @LatamIndignados algo pasa @adnradiochile;-1;326
@LATAM_CHI @ccarvalc Y no soluciona nada @LatamIndignados @LatamTRUCHOS y mas encima estan en Colombia....'               ;-1;327
@leonardofarkas Leo que suerte que tengas tu jet ..los pobres viajamos en esa mierda de @LATAM_CHI ..@LatamIndignados @LatamTRUCHOS'               ;-1;328
@Emol Que el comite politico no viaje en @LATAM_CHI @LatamIndignados @LatamTRUCHOS ..pueden sufrir ;-1;329
RT @Jov_Division: @LaTiaEvelyn Y tampoco tienen a la mierda de @latam..vamos por @VuelaJetSMART @LATAM_CHI @LatamIndignados @LatamTRUCHOS'               ;-1;330
@LaTiaEvelyn Y tampoco tienen a la mierda de @latam..vamos por @VuelaJetSMART @LATAM_CHI @LatamIndignados @LatamTRUCHOS'               ;-1;331
@Carlita_sl @LatamTRUCHOS @LATAM_CHI bajon! @LATAM_ARG me perdieron/robaron mi equipaje! Luchando para q me paguen. Suerte!!!'               ;-1;332
RT @LatamTRUCHOS: Que lindo... ahora tambien los sorprende el granizo. Siempre muy distendido todo con los carteristas de LATAM '               ;-1;333
@LATAM_ARG @MastercardArg @BBVAFrancesArg Vola con nosotros y te granizamos todo el avion. Ya ni seguridad muchacho\xe2\x80\xa6 '               ;-1;334
El problema ya pasa por la seguridad de los vuelos y no por lo estupidos que puedan ser como empresa. Cuidado. '               ;-1;335
Que lindo... ahora tambien los sorprende el granizo. Siempre muy distendido todo con los carteristas de LATAM '               ;-1;336
RT @mjklause: @LATAM_CHI urgente revisar protocolos para cancelacion de vuelos;-1;337
RT @Carlita_sl: Un desastre @LATAM_CHI hace 2 meses que no me devuelven el dinero de un pasaje que tuve que cancelar por razones medicas;-1;338
@LATAM_CHI @NuevoPudahuel una lamentable Imagen para nuestro Pais y en la puerta de entrada!!! @subturismo\xe2\x80\xa6 '               ;-1;339
@gabogato @LATAM_CHI #pesimo servicio igual que @turbus'               ;-1;340
@NuevoPudahuel @LATAM_CHI y el vuelo 285 a Pto. Montt!!!! Seguimos en el taco #parotaxistas'               ;-1;341
@LATAM_CHI @blasgaete Antonio en mi caso demoraron mas de 3 meses en responderme;-1;342
@LATAM_CHI aqui seguimos en pleno taco x paro de taxistas ... !!! Atencion @LATAM_CHI '               ;-1;343
@LATAM_CHI @NuevoPudahuel No deberian dejar que ocurran estos problemas;-1;344
@LATAM_CHI la gestion de su call center es horrible de malo y de la gente que responde los correos peor todavia;-1;345
@quincheros @LATAM_CHI \xc2\xbfPor que no las arrojaron del avion? \xf0\x9f\x98\x93'               ;-1;346
RT @fhuerta11: @LATAM_CHI vuelo LA 893 no parte por sobrepeso;-1;347
RT @Paulino40293734: @LATAM_CHI Ademas del error es frustrante reingresar los mismos datos siempre. Mi nacionalidad;-1;348
RT @Paulino40293734: @LATAM_CHI Y ahora ingreso en mi cuenta Latampass;-1;349
@LATAM_CHI vuelo LA 893 no parte por sobrepeso;-1;350
RT @andreamatalinar: @LATAM_CHI hoy viaje iquique Santiago fila 4 hora de almuerzo menu de mercado latam y no les quedaba ningun sandwich \xf0\x9f\x98\xa1\xe2\x80\xa6'               ;-1;351
RT @_ayfkm: @_tty0 @diego_domi @LATAM_ARG Nunca mas viajare en @latam_arg por esta PELOTUDEZ. Increible que la empresa lo permita. Cielos a\xe2\x80\xa6'               ;-1;352
@_tty0 @diego_domi @LATAM_ARG Nunca mas viajare en @latam_arg por esta PELOTUDEZ. Increible que la empresa lo permi\xe2\x80\xa6 '               ;-1;353
La concha de tu hermana @LATAM_ARG nunca mas'               ;-1;354
Nunca viajo en LATAM;-1;355
@diego_domi NUNCA MÁS EN MI PUTA VIDA ME SUBO A UN AVIÓN DE LATAM! Ridiculos!!'               ;-1;356
RT @lpsalas: @LATAM_CO @LATAM_CO se volvieron una aerolinea de bajo costo...espero nunca mas volver a utilizar su pesimo servicio.'               ;-1;357
RT @Jpcorreaf: @LATAM_CHI Dejame decirte que ya han pasado mas de un mes de lo sucedido... pero nunca mas viajeros en latam'               ;-1;358
@LATAM_CHI Dejame decirte que ya han pasado mas de un mes de lo sucedido... pero nunca mas viajeros en latam'               ;-1;359
@LATAM_CO @LATAM_CO se volvieron una aerolinea de bajo costo...espero nunca mas volver a utilizar su pesimo servicio.'               ;-1;360
"""Hoy este consumidor es mas mobile que nunca y eso no va a cambiar, es un movimiento inevitable"", dice Fabiano D. Lobo,director de MMA Latam'               ";-1;361
